2015,4,"i11","b","26",0,"E"
2016,1,"i11","b","26",1,"E"
2016,2,"i11","b","26",0,"E"
2016,3,"i11","b","26",0,"E"
2016,4,"i11","b","26",0,"E"
2012,2,"i11","b","30",0,"E"
2012,3,"i11","b","30",0,"E"
2012,4,"i11","b","30",0,"E"
2013,1,"i11","b","30",0,"E"
2013,2,"i11","b","30",0,"E"
2013,3,"i11","b","30",0,"E"
2013,4,"i11","b","30",0,"E"
2014,1,"i11","b","30",0,"E"
2014,2,"i11","b","30",0,"E"
2014,3,"i11","b","30",0,"E"
2014,4,"i11","b","30",0,"E"
2015,1,"i11","b","30",0,"E"
2015,2,"i11","b","30",0,"E"
2015,3,"i11","b","30",0,"E"
2015,4,"i11","b","30",0,"E"
2016,1,"i11","b","30",0,"E"
2016,2,"i11","b","30",0,"E"
2016,3,"i11","b","30",1,"E"
2016,4,"i11","b","30",0,"E"
2012,2,"i11","b","32",0,"E"
2012,3,"i11","b","32",0,"E"
2012,4,"i11","b","32",0,"E"
2013,1,"i11","b","32",0,"E"
2013,2,"i11","b","32",0,"E"
2013,3,"i11","b","32",0,"E"
2013,4,"i11","b","32",0,"E"
2014,1,"i11","b","32",1,"E"
2014,2,"i11","b","32",0,"E"
2014,3,"i11","b","32",0,"E"
2014,4,"i11","b","32",0,"E"
2015,1,"i11","b","32",0,"E"
2015,2,"i11","b","32",0,"E"
2015,3,"i11","b","32",0,"E"
2015,4,"i11","b","32",0,"E"
2016,1,"i11","b","32",0,"E"
2016,2,"i11","b","32",0,"E"
2016,3,"i11","b","32",0,"E"
2016,4,"i11","b","32",0,"E"
2012,2,"i11","b","9",0,"E"
2012,3,"i11","b","9",0,"E"
2012,4,"i11","b","9",0,"E"
2013,1,"i11","b","9",0,"E"
2013,2,"i11","b","9",0,"E"
2013,3,"i11","b","9",0,"E"
2013,4,"i11","b","9",0,"E"
2014,1,"i11","b","9",0,"E"
2014,2,"i11","b","9",0,"E"
2014,3,"i11","b","9",0,"E"
2014,4,"i11","b","9",0,"E"
2015,1,"i11","b","9",0,"E"
2015,2,"i11","b","9",0,"E"
2015,3,"i11","b","9",0,"E"
2015,4,"i11","b","9",0,"E"
2016,1,"i11","b","9",1,"E"
2016,2,"i11","b","9",0,"E"
2016,3,"i11","b","9",0,"E"
2016,4,"i11","b","9",0,"E"
2012,2,"i11","c","0",0,"N"
2012,3,"i11","c","0",1,"N"
2012,4,"i11","c","0",6,"N"
2013,1,"i11","c","0",5,"N"
2013,2,"i11","c","0",8,"N"
2013,3,"i11","c","0",15,"N"
2013,4,"i11","c","0",32,"N"
2014,1,"i11","c","0",40,"N"
2014,2,"i11","c","0",34,"N"
2014,3,"i11","c","0",33,"N"
2014,4,"i11","c","0",48,"N"
2015,1,"i11","c","0",55,"N"
2015,2,"i11","c","0",64,"N"
2015,3,"i11","c","0",24,"N"
2015,4,"i11","c","0",101,"N"
2016,1,"i11","c","0",92,"N"
2016,2,"i11","c","0",84,"N"
2016,3,"i11","c","0",15,"N"
2016,4,"i11","c","0",0,"N"
2012,2,"i11","c","10",0,"E"
2012,3,"i11","c","10",0,"E"
2012,4,"i11","c","10",0,"E"
2013,1,"i11","c","10",0,"E"
2013,2,"i11","c","10",0,"E"
2013,3,"i11","c","10",0,"E"
2013,4,"i11","c","10",0,"E"
2014,1,"i11","c","10",1,"E"
2014,2,"i11","c","10",0,"E"
2014,3,"i11","c","10",0,"E"
2014,4,"i11","c","10",0,"E"
2015,1,"i11","c","10",1,"E"
2015,2,"i11","c","10",0,"E"
2015,3,"i11","c","10",0,"E"
2015,4,"i11","c","10",0,"E"
2016,1,"i11","c","10",0,"E"
2016,2,"i11","c","10",0,"E"
2016,3,"i11","c","10",0,"E"
2016,4,"i11","c","10",0,"E"
2012,2,"i11","c","11",0,"E"
2012,3,"i11","c","11",0,"E"
2012,4,"i11","c","11",0,"E"
2013,1,"i11","c","11",0,"E"
2013,2,"i11","c","11",0,"E"
2013,3,"i11","c","11",0,"E"
2013,4,"i11","c","11",0,"E"
2014,1,"i11","c","11",0,"E"
2014,2,"i11","c","11",0,"E"
2014,3,"i11","c","11",0,"E"
2014,4,"i11","c","11",0,"E"
2015,1,"i11","c","11",0,"E"
2015,2,"i11","c","11",0,"E"
2015,3,"i11","c","11",0,"E"
2015,4,"i11","c","11",0,"E"
2016,1,"i11","c","11",1,"E"
2016,2,"i11","c","11",0,"E"
2016,3,"i11","c","11",0,"E"
2016,4,"i11","c","11",0,"E"
2012,2,"i11","c","14",0,"E"
2012,3,"i11","c","14",0,"E"
2012,4,"i11","c","14",0,"E"
2013,1,"i11","c","14",1,"E"
2013,2,"i11","c","14",0,"E"
2013,3,"i11","c","14",0,"E"
2013,4,"i11","c","14",1,"E"
2014,1,"i11","c","14",0,"E"
2014,2,"i11","c","14",0,"E"
2014,3,"i11","c","14",0,"E"
2014,4,"i11","c","14",0,"E"
2015,1,"i11","c","14",0,"E"
2015,2,"i11","c","14",0,"E"
2015,3,"i11","c","14",0,"E"
2015,4,"i11","c","14",3,"E"
2016,1,"i11","c","14",1,"E"
2016,2,"i11","c","14",1,"E"
2016,3,"i11","c","14",0,"E"
2016,4,"i11","c","14",0,"E"
2012,2,"i11","c","15",0,"E"
2012,3,"i11","c","15",0,"E"
2012,4,"i11","c","15",0,"E"
2013,1,"i11","c","15",0,"E"
2013,2,"i11","c","15",1,"E"
2013,3,"i11","c","15",0,"E"
2013,4,"i11","c","15",0,"E"
2014,1,"i11","c","15",0,"E"
2014,2,"i11","c","15",2,"E"
2014,3,"i11","c","15",0,"E"
2014,4,"i11","c","15",0,"E"
2015,1,"i11","c","15",0,"E"
2015,2,"i11","c","15",1,"E"
2015,3,"i11","c","15",1,"E"
2015,4,"i11","c","15",2,"E"
2016,1,"i11","c","15",3,"E"
2016,2,"i11","c","15",1,"E"
2016,3,"i11","c","15",0,"E"
2016,4,"i11","c","15",0,"E"
2012,2,"i11","c","16",0,"E"
2012,3,"i11","c","16",0,"E"
2012,4,"i11","c","16",0,"E"
2013,1,"i11","c","16",0,"E"
2013,2,"i11","c","16",0,"E"
2013,3,"i11","c","16",0,"E"
2013,4,"i11","c","16",0,"E"
2014,1,"i11","c","16",0,"E"
2014,2,"i11","c","16",1,"E"
2014,3,"i11","c","16",0,"E"
2014,4,"i11","c","16",0,"E"
2015,1,"i11","c","16",0,"E"
2015,2,"i11","c","16",1,"E"
2015,3,"i11","c","16",0,"E"
2015,4,"i11","c","16",0,"E"
2016,1,"i11","c","16",0,"E"
2016,2,"i11","c","16",0,"E"
2016,3,"i11","c","16",0,"E"
2016,4,"i11","c","16",0,"E"
2012,2,"i11","c","17",0,"E"
2012,3,"i11","c","17",0,"E"
2012,4,"i11","c","17",0,"E"
2013,1,"i11","c","17",0,"E"
2013,2,"i11","c","17",0,"E"
2013,3,"i11","c","17",0,"E"
2013,4,"i11","c","17",0,"E"
2014,1,"i11","c","17",0,"E"
2014,2,"i11","c","17",0,"E"
2014,3,"i11","c","17",0,"E"
2014,4,"i11","c","17",0,"E"
2015,1,"i11","c","17",0,"E"
2015,2,"i11","c","17",0,"E"
2015,3,"i11","c","17",0,"E"
2015,4,"i11","c","17",1,"E"
2016,1,"i11","c","17",0,"E"
2016,2,"i11","c","17",1,"E"
2016,3,"i11","c","17",0,"E"
2016,4,"i11","c","17",0,"E"
2012,2,"i11","c","19",0,"E"
2012,3,"i11","c","19",0,"E"
2012,4,"i11","c","19",0,"E"
2013,1,"i11","c","19",0,"E"
2013,2,"i11","c","19",0,"E"
2013,3,"i11","c","19",0,"E"
2013,4,"i11","c","19",0,"E"
2014,1,"i11","c","19",0,"E"
2014,2,"i11","c","19",0,"E"
2014,3,"i11","c","19",0,"E"
2014,4,"i11","c","19",0,"E"
2015,1,"i11","c","19",0,"E"
2015,2,"i11","c","19",0,"E"
2015,3,"i11","c","19",2,"E"
2015,4,"i11","c","19",1,"E"
2016,1,"i11","c","19",1,"E"
2016,2,"i11","c","19",1,"E"
2016,3,"i11","c","19",1,"E"
2016,4,"i11","c","19",0,"E"
2012,2,"i11","c","2",0,"E"
2012,3,"i11","c","2",0,"E"
2012,4,"i11","c","2",0,"E"
2013,1,"i11","c","2",0,"E"
2013,2,"i11","c","2",0,"E"
2013,3,"i11","c","2",0,"E"
2013,4,"i11","c","2",0,"E"
2014,1,"i11","c","2",0,"E"
2014,2,"i11","c","2",0,"E"
2014,3,"i11","c","2",0,"E"
2014,4,"i11","c","2",0,"E"
2015,1,"i11","c","2",0,"E"
2015,2,"i11","c","2",1,"E"
2015,3,"i11","c","2",0,"E"
2015,4,"i11","c","2",1,"E"
2016,1,"i11","c","2",0,"E"
2016,2,"i11","c","2",1,"E"
2016,3,"i11","c","2",0,"E"
2016,4,"i11","c","2",0,"E"
2012,2,"i11","c","22",0,"E"
2012,3,"i11","c","22",0,"E"
2012,4,"i11","c","22",0,"E"
2013,1,"i11","c","22",0,"E"
2013,2,"i11","c","22",1,"E"
2013,3,"i11","c","22",0,"E"
2013,4,"i11","c","22",0,"E"
2014,1,"i11","c","22",0,"E"
2014,2,"i11","c","22",0,"E"
2014,3,"i11","c","22",0,"E"
2014,4,"i11","c","22",0,"E"
2015,1,"i11","c","22",0,"E"
2015,2,"i11","c","22",1,"E"
2015,3,"i11","c","22",0,"E"
2015,4,"i11","c","22",1,"E"
2016,1,"i11","c","22",1,"E"
2016,2,"i11","c","22",1,"E"
2016,3,"i11","c","22",0,"E"
2016,4,"i11","c","22",0,"E"
2012,2,"i11","c","23",0,"E"
2012,3,"i11","c","23",0,"E"
2012,4,"i11","c","23",0,"E"
2013,1,"i11","c","23",0,"E"
2013,2,"i11","c","23",0,"E"
2013,3,"i11","c","23",0,"E"
2013,4,"i11","c","23",0,"E"
2014,1,"i11","c","23",0,"E"
2014,2,"i11","c","23",0,"E"
2014,3,"i11","c","23",0,"E"
2014,4,"i11","c","23",0,"E"
2015,1,"i11","c","23",0,"E"
2015,2,"i11","c","23",1,"E"
2015,3,"i11","c","23",0,"E"
2015,4,"i11","c","23",2,"E"
2016,1,"i11","c","23",0,"E"
2016,2,"i11","c","23",1,"E"
2016,3,"i11","c","23",0,"E"
2016,4,"i11","c","23",0,"E"
2012,2,"i11","c","24",0,"E"
2012,3,"i11","c","24",0,"E"
2012,4,"i11","c","24",1,"E"
2013,1,"i11","c","24",0,"E"
2013,2,"i11","c","24",0,"E"
2013,3,"i11","c","24",0,"E"
2013,4,"i11","c","24",0,"E"
2014,1,"i11","c","24",0,"E"
2014,2,"i11","c","24",0,"E"
2014,3,"i11","c","24",0,"E"
2014,4,"i11","c","24",0,"E"
2015,1,"i11","c","24",0,"E"
2015,2,"i11","c","24",1,"E"
2015,3,"i11","c","24",0,"E"
2015,4,"i11","c","24",1,"E"
2016,1,"i11","c","24",1,"E"
2016,2,"i11","c","24",0,"E"
2016,3,"i11","c","24",0,"E"
2016,4,"i11","c","24",0,"E"
2012,2,"i11","c","25",0,"E"
2012,3,"i11","c","25",0,"E"
2012,4,"i11","c","25",0,"E"
2013,1,"i11","c","25",0,"E"
2013,2,"i11","c","25",0,"E"
2013,3,"i11","c","25",0,"E"
2013,4,"i11","c","25",0,"E"
2014,1,"i11","c","25",0,"E"
2014,2,"i11","c","25",0,"E"
2014,3,"i11","c","25",0,"E"
2014,4,"i11","c","25",0,"E"
2015,1,"i11","c","25",0,"E"
2015,2,"i11","c","25",0,"E"
2015,3,"i11","c","25",1,"E"
2015,4,"i11","c","25",1,"E"
2016,1,"i11","c","25",1,"E"
2016,2,"i11","c","25",0,"E"
2016,3,"i11","c","25",1,"E"
2016,4,"i11","c","25",0,"E"
2012,2,"i11","c","27",0,"E"
2012,3,"i11","c","27",0,"E"
2012,4,"i11","c","27",0,"E"
2013,1,"i11","c","27",0,"E"
2013,2,"i11","c","27",0,"E"
2013,3,"i11","c","27",0,"E"
2013,4,"i11","c","27",0,"E"
2014,1,"i11","c","27",0,"E"
2014,2,"i11","c","27",0,"E"
2014,3,"i11","c","27",0,"E"
2014,4,"i11","c","27",0,"E"
2015,1,"i11","c","27",0,"E"
2015,2,"i11","c","27",1,"E"
2015,3,"i11","c","27",0,"E"
2015,4,"i11","c","27",0,"E"
2016,1,"i11","c","27",1,"E"
2016,2,"i11","c","27",1,"E"
2016,3,"i11","c","27",0,"E"
2016,4,"i11","c","27",0,"E"
2012,2,"i11","c","28",0,"E"
2012,3,"i11","c","28",0,"E"
2012,4,"i11","c","28",0,"E"
2013,1,"i11","c","28",0,"E"
2013,2,"i11","c","28",0,"E"
2013,3,"i11","c","28",0,"E"
2013,4,"i11","c","28",0,"E"
2014,1,"i11","c","28",0,"E"
2014,2,"i11","c","28",0,"E"
2014,3,"i11","c","28",0,"E"
2014,4,"i11","c","28",0,"E"
2015,1,"i11","c","28",0,"E"
2015,2,"i11","c","28",1,"E"
2015,3,"i11","c","28",0,"E"
2015,4,"i11","c","28",0,"E"
2016,1,"i11","c","28",1,"E"
2016,2,"i11","c","28",0,"E"
2016,3,"i11","c","28",0,"E"
2016,4,"i11","c","28",0,"E"
2012,2,"i11","c","3",0,"E"
2012,3,"i11","c","3",0,"E"
2012,4,"i11","c","3",0,"E"
2013,1,"i11","c","3",0,"E"
2013,2,"i11","c","3",0,"E"
2013,3,"i11","c","3",0,"E"
2013,4,"i11","c","3",0,"E"
2014,1,"i11","c","3",0,"E"
2014,2,"i11","c","3",0,"E"
2014,3,"i11","c","3",0,"E"
2014,4,"i11","c","3",0,"E"
2015,1,"i11","c","3",0,"E"
2015,2,"i11","c","3",0,"E"
2015,3,"i11","c","3",0,"E"
2015,4,"i11","c","3",0,"E"
2016,1,"i11","c","3",0,"E"
2016,2,"i11","c","3",1,"E"
2016,3,"i11","c","3",0,"E"
2016,4,"i11","c","3",0,"E"
2012,2,"i11","c","30",0,"E"
2012,3,"i11","c","30",0,"E"
2012,4,"i11","c","30",0,"E"
2013,1,"i11","c","30",0,"E"
2013,2,"i11","c","30",1,"E"
2013,3,"i11","c","30",0,"E"
2013,4,"i11","c","30",0,"E"
2014,1,"i11","c","30",0,"E"
2014,2,"i11","c","30",0,"E"
2014,3,"i11","c","30",0,"E"
2014,4,"i11","c","30",0,"E"
2015,1,"i11","c","30",0,"E"
2015,2,"i11","c","30",0,"E"
2015,3,"i11","c","30",1,"E"
2015,4,"i11","c","30",3,"E"
2016,1,"i11","c","30",1,"E"
2016,2,"i11","c","30",1,"E"
2016,3,"i11","c","30",0,"E"
2016,4,"i11","c","30",0,"E"
2012,2,"i11","c","31",0,"E"
2012,3,"i11","c","31",0,"E"
2012,4,"i11","c","31",0,"E"
2013,1,"i11","c","31",0,"E"
2013,2,"i11","c","31",0,"E"
2013,3,"i11","c","31",0,"E"
2013,4,"i11","c","31",0,"E"
2014,1,"i11","c","31",0,"E"
2014,2,"i11","c","31",0,"E"
2014,3,"i11","c","31",0,"E"
2014,4,"i11","c","31",0,"E"
2015,1,"i11","c","31",0,"E"
2015,2,"i11","c","31",0,"E"
2015,3,"i11","c","31",1,"E"
2015,4,"i11","c","31",0,"E"
2016,1,"i11","c","31",0,"E"
2016,2,"i11","c","31",1,"E"
2016,3,"i11","c","31",0,"E"
2016,4,"i11","c","31",0,"E"
2012,2,"i11","c","32",0,"E"
2012,3,"i11","c","32",0,"E"
2012,4,"i11","c","32",0,"E"
2013,1,"i11","c","32",0,"E"
2013,2,"i11","c","32",0,"E"
2013,3,"i11","c","32",0,"E"
2013,4,"i11","c","32",0,"E"
2014,1,"i11","c","32",1,"E"
2014,2,"i11","c","32",0,"E"
2014,3,"i11","c","32",0,"E"
2014,4,"i11","c","32",0,"E"
2015,1,"i11","c","32",0,"E"
2015,2,"i11","c","32",0,"E"
2015,3,"i11","c","32",0,"E"
2015,4,"i11","c","32",0,"E"
2016,1,"i11","c","32",0,"E"
2016,2,"i11","c","32",0,"E"
2016,3,"i11","c","32",0,"E"
2016,4,"i11","c","32",0,"E"
2012,2,"i11","c","4",0,"E"
2012,3,"i11","c","4",0,"E"
2012,4,"i11","c","4",0,"E"
2013,1,"i11","c","4",0,"E"
2013,2,"i11","c","4",0,"E"
2013,3,"i11","c","4",0,"E"
2013,4,"i11","c","4",0,"E"
2014,1,"i11","c","4",0,"E"
2014,2,"i11","c","4",0,"E"
2014,3,"i11","c","4",0,"E"
2014,4,"i11","c","4",0,"E"
2015,1,"i11","c","4",0,"E"
2015,2,"i11","c","4",0,"E"
2015,3,"i11","c","4",0,"E"
2015,4,"i11","c","4",0,"E"
2016,1,"i11","c","4",0,"E"
2016,2,"i11","c","4",1,"E"
2016,3,"i11","c","4",0,"E"
2016,4,"i11","c","4",0,"E"
2012,2,"i11","c","5",0,"E"
2012,3,"i11","c","5",0,"E"
2012,4,"i11","c","5",0,"E"
2013,1,"i11","c","5",0,"E"
2013,2,"i11","c","5",0,"E"
2013,3,"i11","c","5",0,"E"
2013,4,"i11","c","5",0,"E"
2014,1,"i11","c","5",0,"E"
2014,2,"i11","c","5",0,"E"
2014,3,"i11","c","5",0,"E"
2014,4,"i11","c","5",0,"E"
2015,1,"i11","c","5",0,"E"
2015,2,"i11","c","5",0,"E"
2015,3,"i11","c","5",0,"E"
2015,4,"i11","c","5",0,"E"
2016,1,"i11","c","5",0,"E"
2016,2,"i11","c","5",1,"E"
2016,3,"i11","c","5",1,"E"
2016,4,"i11","c","5",0,"E"
2012,2,"i11","c","8",0,"E"
2012,3,"i11","c","8",0,"E"
2012,4,"i11","c","8",0,"E"
2013,1,"i11","c","8",0,"E"
2013,2,"i11","c","8",0,"E"
2013,3,"i11","c","8",0,"E"
2013,4,"i11","c","8",1,"E"
2014,1,"i11","c","8",0,"E"
2014,2,"i11","c","8",0,"E"
2014,3,"i11","c","8",0,"E"
2014,4,"i11","c","8",0,"E"
2015,1,"i11","c","8",0,"E"
2015,2,"i11","c","8",1,"E"
2015,3,"i11","c","8",0,"E"
2015,4,"i11","c","8",0,"E"
2016,1,"i11","c","8",1,"E"
2016,2,"i11","c","8",0,"E"
2016,3,"i11","c","8",0,"E"
2016,4,"i11","c","8",0,"E"
2012,2,"i11","c","9",0,"E"
2012,3,"i11","c","9",0,"E"
2012,4,"i11","c","9",0,"E"
2013,1,"i11","c","9",0,"E"
2013,2,"i11","c","9",1,"E"
2013,3,"i11","c","9",1,"E"
2013,4,"i11","c","9",0,"E"
2014,1,"i11","c","9",0,"E"
2014,2,"i11","c","9",1,"E"
2014,3,"i11","c","9",1,"E"
2014,4,"i11","c","9",1,"E"
2015,1,"i11","c","9",1,"E"
2015,2,"i11","c","9",3,"E"
2015,3,"i11","c","9",9,"E"
2015,4,"i11","c","9",12,"E"
2016,1,"i11","c","9",7,"E"
2016,2,"i11","c","9",4,"E"
2016,3,"i11","c","9",1,"E"
2016,4,"i11","c","9",0,"E"
2012,2,"i11","d","0",0,"N"
2012,3,"i11","d","0",0,"N"
2012,4,"i11","d","0",1,"N"
2013,1,"i11","d","0",1,"N"
2013,2,"i11","d","0",1,"N"
2013,3,"i11","d","0",1,"N"
2013,4,"i11","d","0",1,"N"
2014,1,"i11","d","0",6,"N"
2014,2,"i11","d","0",12,"N"
2014,3,"i11","d","0",5,"N"
2014,4,"i11","d","0",5,"N"
2015,1,"i11","d","0",11,"N"
2015,2,"i11","d","0",15,"N"
2015,3,"i11","d","0",12,"N"
2015,4,"i11","d","0",18,"N"
2016,1,"i11","d","0",23,"N"
2016,2,"i11","d","0",8,"N"
2016,3,"i11","d","0",2,"N"
2016,4,"i11","d","0",0,"N"
2012,2,"i11","d","14",0,"E"
2012,3,"i11","d","14",0,"E"
2012,4,"i11","d","14",0,"E"
2013,1,"i11","d","14",0,"E"
2013,2,"i11","d","14",0,"E"
2013,3,"i11","d","14",0,"E"
2013,4,"i11","d","14",0,"E"
2014,1,"i11","d","14",0,"E"
2014,2,"i11","d","14",0,"E"
2014,3,"i11","d","14",0,"E"
2014,4,"i11","d","14",0,"E"
2015,1,"i11","d","14",0,"E"
2015,2,"i11","d","14",0,"E"
2015,3,"i11","d","14",0,"E"
2015,4,"i11","d","14",1,"E"
2016,1,"i11","d","14",0,"E"
2016,2,"i11","d","14",0,"E"
2016,3,"i11","d","14",0,"E"
2016,4,"i11","d","14",0,"E"
2012,2,"i11","d","15",0,"E"
2012,3,"i11","d","15",0,"E"
2012,4,"i11","d","15",0,"E"
2013,1,"i11","d","15",1,"E"
2013,2,"i11","d","15",0,"E"
2013,3,"i11","d","15",0,"E"
2013,4,"i11","d","15",0,"E"
2014,1,"i11","d","15",0,"E"
2014,2,"i11","d","15",0,"E"
2014,3,"i11","d","15",0,"E"
2014,4,"i11","d","15",0,"E"
2015,1,"i11","d","15",0,"E"
2015,2,"i11","d","15",1,"E"
2015,3,"i11","d","15",1,"E"
2015,4,"i11","d","15",0,"E"
2016,1,"i11","d","15",1,"E"
2016,2,"i11","d","15",0,"E"
2016,3,"i11","d","15",1,"E"
2016,4,"i11","d","15",0,"E"
2012,2,"i11","d","18",0,"E"
2012,3,"i11","d","18",0,"E"
2012,4,"i11","d","18",0,"E"
2013,1,"i11","d","18",0,"E"
2013,2,"i11","d","18",0,"E"
2013,3,"i11","d","18",0,"E"
2013,4,"i11","d","18",0,"E"
2014,1,"i11","d","18",0,"E"
2014,2,"i11","d","18",0,"E"
2014,3,"i11","d","18",0,"E"
2014,4,"i11","d","18",0,"E"
2015,1,"i11","d","18",0,"E"
2015,2,"i11","d","18",1,"E"
2015,3,"i11","d","18",0,"E"
2015,4,"i11","d","18",0,"E"
2016,1,"i11","d","18",0,"E"
2016,2,"i11","d","18",0,"E"
2016,3,"i11","d","18",0,"E"
2016,4,"i11","d","18",0,"E"
2012,2,"i11","d","19",0,"E"
2012,3,"i11","d","19",0,"E"
2012,4,"i11","d","19",0,"E"
2013,1,"i11","d","19",0,"E"
2013,2,"i11","d","19",0,"E"
2013,3,"i11","d","19",0,"E"
2013,4,"i11","d","19",0,"E"
2014,1,"i11","d","19",0,"E"
2014,2,"i11","d","19",0,"E"
2014,3,"i11","d","19",0,"E"
2014,4,"i11","d","19",0,"E"
2015,1,"i11","d","19",0,"E"
2015,2,"i11","d","19",0,"E"
2015,3,"i11","d","19",0,"E"
2015,4,"i11","d","19",1,"E"
2016,1,"i11","d","19",0,"E"
2016,2,"i11","d","19",0,"E"
2016,3,"i11","d","19",0,"E"
2016,4,"i11","d","19",0,"E"
2012,2,"i11","d","21",0,"E"
2012,3,"i11","d","21",0,"E"
2012,4,"i11","d","21",0,"E"
2013,1,"i11","d","21",0,"E"
2013,2,"i11","d","21",0,"E"
2013,3,"i11","d","21",0,"E"
2013,4,"i11","d","21",0,"E"
2014,1,"i11","d","21",0,"E"
2014,2,"i11","d","21",0,"E"
2014,3,"i11","d","21",0,"E"
2014,4,"i11","d","21",0,"E"
2015,1,"i11","d","21",0,"E"
2015,2,"i11","d","21",0,"E"
2015,3,"i11","d","21",0,"E"
2015,4,"i11","d","21",1,"E"
2016,1,"i11","d","21",1,"E"
2016,2,"i11","d","21",0,"E"
2016,3,"i11","d","21",0,"E"
2016,4,"i11","d","21",0,"E"
2012,2,"i11","d","22",0,"E"
2012,3,"i11","d","22",0,"E"
2012,4,"i11","d","22",0,"E"
2013,1,"i11","d","22",0,"E"
2013,2,"i11","d","22",0,"E"
2013,3,"i11","d","22",0,"E"
2013,4,"i11","d","22",0,"E"
2014,1,"i11","d","22",0,"E"
2014,2,"i11","d","22",0,"E"
2014,3,"i11","d","22",0,"E"
2014,4,"i11","d","22",0,"E"
2015,1,"i11","d","22",0,"E"
2015,2,"i11","d","22",0,"E"
2015,3,"i11","d","22",0,"E"
2015,4,"i11","d","22",0,"E"
2016,1,"i11","d","22",2,"E"
2016,2,"i11","d","22",0,"E"
2016,3,"i11","d","22",0,"E"
2016,4,"i11","d","22",0,"E"
2012,2,"i11","d","24",0,"E"
2012,3,"i11","d","24",0,"E"
2012,4,"i11","d","24",0,"E"
2013,1,"i11","d","24",0,"E"
2013,2,"i11","d","24",0,"E"
2013,3,"i11","d","24",0,"E"
2013,4,"i11","d","24",0,"E"
2014,1,"i11","d","24",0,"E"
2014,2,"i11","d","24",0,"E"
2014,3,"i11","d","24",0,"E"
2014,4,"i11","d","24",0,"E"
2015,1,"i11","d","24",0,"E"
2015,2,"i11","d","24",0,"E"
2015,3,"i11","d","24",0,"E"
2015,4,"i11","d","24",0,"E"
2016,1,"i11","d","24",1,"E"
2016,2,"i11","d","24",0,"E"
2016,3,"i11","d","24",0,"E"
2016,4,"i11","d","24",0,"E"
2012,2,"i11","d","26",0,"E"
2012,3,"i11","d","26",0,"E"
2012,4,"i11","d","26",0,"E"
2013,1,"i11","d","26",0,"E"
2013,2,"i11","d","26",0,"E"
2013,3,"i11","d","26",0,"E"
2013,4,"i11","d","26",0,"E"
2014,1,"i11","d","26",0,"E"
2014,2,"i11","d","26",0,"E"
2014,3,"i11","d","26",0,"E"
2014,4,"i11","d","26",0,"E"
2015,1,"i11","d","26",0,"E"
2015,2,"i11","d","26",0,"E"
2015,3,"i11","d","26",0,"E"
2015,4,"i11","d","26",1,"E"
2016,1,"i11","d","26",0,"E"
2016,2,"i11","d","26",0,"E"
2016,3,"i11","d","26",0,"E"
2016,4,"i11","d","26",0,"E"
2012,2,"i11","d","27",0,"E"
2012,3,"i11","d","27",0,"E"
2012,4,"i11","d","27",0,"E"
2013,1,"i11","d","27",0,"E"
2013,2,"i11","d","27",0,"E"
2013,3,"i11","d","27",0,"E"
2013,4,"i11","d","27",0,"E"
2014,1,"i11","d","27",0,"E"
2014,2,"i11","d","27",0,"E"
2014,3,"i11","d","27",0,"E"
2014,4,"i11","d","27",0,"E"
2015,1,"i11","d","27",0,"E"
2015,2,"i11","d","27",0,"E"
2015,3,"i11","d","27",0,"E"
2015,4,"i11","d","27",1,"E"
2016,1,"i11","d","27",1,"E"
2016,2,"i11","d","27",0,"E"
2016,3,"i11","d","27",0,"E"
2016,4,"i11","d","27",0,"E"
2012,2,"i11","d","3",0,"E"
2012,3,"i11","d","3",0,"E"
2012,4,"i11","d","3",0,"E"
2013,1,"i11","d","3",0,"E"
2013,2,"i11","d","3",0,"E"
2013,3,"i11","d","3",0,"E"
2013,4,"i11","d","3",0,"E"
2014,1,"i11","d","3",0,"E"
2014,2,"i11","d","3",0,"E"
2014,3,"i11","d","3",0,"E"
2014,4,"i11","d","3",0,"E"
2015,1,"i11","d","3",0,"E"
2015,2,"i11","d","3",0,"E"
2015,3,"i11","d","3",0,"E"
2015,4,"i11","d","3",0,"E"
2016,1,"i11","d","3",1,"E"
2016,2,"i11","d","3",0,"E"
2016,3,"i11","d","3",0,"E"
2016,4,"i11","d","3",0,"E"
2012,2,"i11","d","30",0,"E"
2012,3,"i11","d","30",0,"E"
2012,4,"i11","d","30",0,"E"
2013,1,"i11","d","30",0,"E"
2013,2,"i11","d","30",0,"E"
2013,3,"i11","d","30",0,"E"
2013,4,"i11","d","30",0,"E"
2014,1,"i11","d","30",0,"E"
2014,2,"i11","d","30",0,"E"
2014,3,"i11","d","30",0,"E"
2014,4,"i11","d","30",0,"E"
2015,1,"i11","d","30",0,"E"
2015,2,"i11","d","30",0,"E"
2015,3,"i11","d","30",3,"E"
2015,4,"i11","d","30",0,"E"
2016,1,"i11","d","30",0,"E"
2016,2,"i11","d","30",0,"E"
2016,3,"i11","d","30",0,"E"
2016,4,"i11","d","30",0,"E"
2012,2,"i11","d","5",0,"E"
2012,3,"i11","d","5",0,"E"
2012,4,"i11","d","5",0,"E"
2013,1,"i11","d","5",0,"E"
2013,2,"i11","d","5",0,"E"
2013,3,"i11","d","5",0,"E"
2013,4,"i11","d","5",0,"E"
2014,1,"i11","d","5",0,"E"
2014,2,"i11","d","5",0,"E"
